LOCATION	Country	SUBJECT	Subject	MEASURE	Measure	TIME	Time	Unit Code	Unit	PowerCode Code	PowerCode	Reference Period Code	Reference Period	Value	Flag Codes	Flags
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1972	1972	USD	US Dollar	6	Millions			69807.498		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1973	1973	USD	US Dollar	6	Millions			78843.21		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1974	1974	USD	US Dollar	6	Millions			86323.114		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1975	1975	USD	US Dollar	6	Millions			96857.536		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1976	1976	USD	US Dollar	6	Millions			104288.925		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1977	1977	USD	US Dollar	6	Millions			110276.099		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1978	1978	USD	US Dollar	6	Millions			123342.206		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1979	1979	USD	US Dollar	6	Millions			137980.996		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1980	1980	USD	US Dollar	6	Millions			155037.413		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1981	1981	USD	US Dollar	6	Millions			178292.325		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1982	1982	USD	US Dollar	6	Millions			181931.974		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1983	1983	USD	US Dollar	6	Millions			196533.518		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1984	1984	USD	US Dollar	6	Millions			211772.911		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1985	1985	USD	US Dollar	6	Millions			228924.227		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1986	1986	USD	US Dollar	6	Millions			240015.947		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1987	1987	USD	US Dollar	6	Millions			260935.759		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1988	1988	USD	US Dollar	6	Millions			282917.818		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1989	1989	USD	US Dollar	6	Millions			299621.594		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1990	1990	USD	US Dollar	6	Millions			304183.457		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1991	1991	USD	US Dollar	6	Millions			313970.385		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1992	1992	USD	US Dollar	6	Millions			334473.269		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1993	1993	USD	US Dollar	6	Millions			355559.8		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1994	1994	USD	US Dollar	6	Millions			380993.407		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1995	1995	USD	US Dollar	6	Millions			403410.089		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1996	1996	USD	US Dollar	6	Millions			424062.042		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1997	1997	USD	US Dollar	6	Millions			450299.854		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1998	1998	USD	US Dollar	6	Millions			477686.538		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	1999	1999	USD	US Dollar	6	Millions			510213.964		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2000	2000	USD	US Dollar	6	Millions			538603.652		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2001	2001	USD	US Dollar	6	Millions			569787.095		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2002	2002	USD	US Dollar	6	Millions			600460.974		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2003	2003	USD	US Dollar	6	Millions			638022.66		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2004	2004	USD	US Dollar	6	Millions			676954.659		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2005	2005	USD	US Dollar	6	Millions			719149.954		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2006	2006	USD	US Dollar	6	Millions			774966.901		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2007	2007	USD	US Dollar	6	Millions			825988.747		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2008	2008	USD	US Dollar	6	Millions			852201.51		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2009	2009	USD	US Dollar	6	Millions			903166.382		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2010	2010	USD	US Dollar	6	Millions			943179.751		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2011	2011	USD	US Dollar	6	Millions			992556.359		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2012	2012	USD	US Dollar	6	Millions			997622.794		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2013	2013	USD	US Dollar	6	Millions			1104642.029		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2014	2014	USD	US Dollar	6	Millions			1117534.426		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2015	2015	USD	US Dollar	6	Millions			1124892.295		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2016	2016	USD	US Dollar	6	Millions			1213189.412		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2017	2017	USD	US Dollar	6	Millions			1247296.036		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2018	2018	USD	US Dollar	6	Millions			1323601.791		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2019	2019	USD	US Dollar	6	Millions			1335998.074		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2020	2020	USD	US Dollar	6	Millions			1429458.63		
AUS	Australia	T_GDP	Gross Domestic Product (GDP); millions	CPC	USD, current prices, current PPPs	2021	2021	USD	US Dollar	6	Millions			1586289.004		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1970	1970	USD	US Dollar	0	Units			4647.885031		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1971	1971	USD	US Dollar	0	Units			4859.355542		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1972	1972	USD	US Dollar	0	Units			5205.906384		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1973	1973	USD	US Dollar	0	Units			5791.186854		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1974	1974	USD	US Dollar	0	Units			6240.83656		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1975	1975	USD	US Dollar	0	Units			6933.807797		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1976	1976	USD	US Dollar	0	Units			7391.079671		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1977	1977	USD	US Dollar	0	Units			7721.586961		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1978	1978	USD	US Dollar	0	Units			8547.1318		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1979	1979	USD	US Dollar	0	Units			9449.147443		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1980	1980	USD	US Dollar	0	Units			10470.286958		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1981	1981	USD	US Dollar	0	Units			11947.245247		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1982	1982	USD	US Dollar	0	Units			11981.66344		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1983	1983	USD	US Dollar	0	Units			12767.305551		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1984	1984	USD	US Dollar	0	Units			13593.136514		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1985	1985	USD	US Dollar	0	Units			14499.612181		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1986	1986	USD	US Dollar	0	Units			14983.765357		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1987	1987	USD	US Dollar	0	Units			16043.861497		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1988	1988	USD	US Dollar	0	Units			17113.137876		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1989	1989	USD	US Dollar	0	Units			17819.344966		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1990	1990	USD	US Dollar	0	Units			17824.885702		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1991	1991	USD	US Dollar	0	Units			18165.377517		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1992	1992	USD	US Dollar	0	Units			19136.159017		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1993	1993	USD	US Dollar	0	Units			20162.39481		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1994	1994	USD	US Dollar	0	Units			21397.512398		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1995	1995	USD	US Dollar	0	Units			22405.572316		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1996	1996	USD	US Dollar	0	Units			23268.405799		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1997	1997	USD	US Dollar	0	Units			24442.265321		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1998	1998	USD	US Dollar	0	Units			25671.582472		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	1999	1999	USD	US Dollar	0	Units			27121.296386		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2000	2000	USD	US Dollar	0	Units			28304.656731		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2001	2001	USD	US Dollar	0	Units			29561.39888		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2002	2002	USD	US Dollar	0	Units			30800.452111		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2003	2003	USD	US Dollar	0	Units			32352.941833		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2004	2004	USD	US Dollar	0	Units			33962.015131		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2005	2005	USD	US Dollar	0	Units			35642.418719		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2006	2006	USD	US Dollar	0	Units			37893.838981		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2007	2007	USD	US Dollar	0	Units			39658.37384		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2008	2008	USD	US Dollar	0	Units			40105.11031		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2009	2009	USD	US Dollar	0	Units			41636.496079		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2010	2010	USD	US Dollar	0	Units			42809.92706		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2011	2011	USD	US Dollar	0	Units			44429.55949		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2012	2012	USD	US Dollar	0	Units			43883.37889		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2013	2013	USD	US Dollar	0	Units			47761.90128		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2014	2014	USD	US Dollar	0	Units			47603.880864		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2015	2015	USD	US Dollar	0	Units			47232.629115		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2016	2016	USD	US Dollar	0	Units			50150.652187		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2017	2017	USD	US Dollar	0	Units			50699.175104		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2018	2018	USD	US Dollar	0	Units			52980.734308		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2019	2019	USD	US Dollar	0	Units			52669.473896		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2020	2020	USD	US Dollar	0	Units			55635.462552		
AUS	Australia	T_GDPPOP	GDP per head of population	CPC	USD, current prices, current PPPs	2021	2021	USD	US Dollar	0	Units			61631.938799		
